os,cpu,gpu,ram,kernel,driver,cpuscheduler
Arch Linux,AMD Ryzen 7 5800X 8-Core Processor,AMD Radeon RX 6900 XT (RADV NAVI21),32764436,7.0.9-arch2-1,,performance
fps,frametime,cpu_load,cpu_power,gpu_load,cpu_temp,gpu_temp,gpu_core_clock,gpu_mem_clock,gpu_vram_used,gpu_power,ram_used,swap_used,process_rss,cpu_mhz,elapsed
168.597,5.9313,30.9136,0,98,76,76,2478,1000,4.96249,271,5.98717,0.000106812,0,4457,6262805688
172.498,5.79716,30.9136,0,98,76,76,2478,1000,4.96249,271,5.98717,0.000106812,0,4457,6366861388
193.16,5.17705,30.9701,0,99,76,76,2471,1000,4.95468,271,5.99688,0.000106812,0,4465,6470940772
169.134,5.91247,30.9701,0,99,76,76,2471,1000,4.95468,271,5.99688,0.000106812,0,4465,6575018784
171.992,5.81421,30.9701,0,99,76,76,2471,1000,4.95468,271,5.99688,0.000106812,0,4465,6679098469
171.468,5.832,30.9701,0,99,76,76,2471,1000,4.95468,271,5.99688,0.000106812,0,4465,6783179516
172.956,5.78182,30.9701,0,99,76,76,2471,1000,4.95468,271,5.99688,0.000106812,0,4465,6887846081
180.221,5.54873,30.1129,0,99,76,76,2471,1000,4.95468,271,5.99162,0.000106812,0,4441,6991926677
167.438,5.97237,30.1129,0,99,76,76,2471,1000,4.95468,271,5.99162,0.000106812,0,4441,7096163938
172.379,5.80119,30.1129,0,99,76,76,2471,1000,4.95468,271,5.99162,0.000106812,0,4441,7200252709
159.367,6.27481,30.1129,0,99,76,76,2471,1000,4.95468,271,5.99162,0.000106812,0,4441,7304332514
